,year,month,day,hour,bitcoin
5357,2015,8,10,22,89
5358,2015,8,10,23,69
5359,2015,8,11,0,75
5360,2015,8,11,1,79
5361,2015,8,11,2,72
5362,2015,8,11,3,49
5363,2015,8,11,4,60
5364,2015,8,11,5,74
5365,2015,8,11,6,47
5366,2015,8,11,7,58
5367,2015,8,11,8,69
5368,2015,8,11,9,67
5369,2015,8,11,10,82
5370,2015,8,11,11,54
5371,2015,8,11,12,46
5372,2015,8,11,13,64
5373,2015,8,11,14,56
5374,2015,8,11,15,58
5375,2015,8,11,16,75
5376,2015,8,11,17,54
5377,2015,8,11,18,52
5378,2015,8,11,19,72
5379,2015,8,11,20,47
5380,2015,8,11,21,82
5381,2015,8,11,22,100
5382,2015,8,11,23,59
5383,2015,8,12,0,56
5384,2015,8,12,1,63
5385,2015,8,12,2,94
5386,2015,8,12,3,59
5387,2015,8,12,4,49
5388,2015,8,12,5,52
5389,2015,8,12,6,62
5390,2015,8,12,7,84
5391,2015,8,12,8,71
5392,2015,8,12,9,36
5393,2015,8,12,10,44
5394,2015,8,12,11,70
5395,2015,8,12,12,40
5396,2015,8,12,13,58
5397,2015,8,12,14,55
5398,2015,8,12,15,56
5399,2015,8,12,16,60
5400,2015,8,12,17,60
5401,2015,8,12,18,71
5402,2015,8,12,19,71
5403,2015,8,12,20,68
5404,2015,8,12,21,77
5405,2015,8,12,22,36
5406,2015,8,12,23,72
5407,2015,8,13,0,86
5408,2015,8,13,0,66
5409,2015,8,13,1,49
5410,2015,8,13,2,49
5411,2015,8,13,3,62
5412,2015,8,13,4,58
5413,2015,8,13,5,44
5414,2015,8,13,6,65
5415,2015,8,13,7,58
5416,2015,8,13,8,51
5417,2015,8,13,9,54
5418,2015,8,13,10,49
5419,2015,8,13,11,47
5420,2015,8,13,12,40
5421,2015,8,13,13,58
5422,2015,8,13,14,49
5423,2015,8,13,15,43
5424,2015,8,13,16,37
5425,2015,8,13,17,42
5426,2015,8,13,18,60
5427,2015,8,13,19,68
5428,2015,8,13,20,76
5429,2015,8,13,21,62
5430,2015,8,13,22,47
5431,2015,8,13,23,64
5432,2015,8,14,0,55
5433,2015,8,14,1,65
5434,2015,8,14,2,35
5435,2015,8,14,3,45
5436,2015,8,14,4,48
5437,2015,8,14,5,46
5438,2015,8,14,6,30
5439,2015,8,14,7,27
5440,2015,8,14,8,43
5441,2015,8,14,9,48
5442,2015,8,14,10,48
5443,2015,8,14,11,55
5444,2015,8,14,12,52
5445,2015,8,14,13,34
5446,2015,8,14,14,37
5447,2015,8,14,15,34
5448,2015,8,14,16,28
5449,2015,8,14,17,49
5450,2015,8,14,18,34
5451,2015,8,14,19,53
5452,2015,8,14,20,45
5453,2015,8,14,21,39
5454,2015,8,14,22,63
5455,2015,8,14,23,58
5456,2015,8,15,0,59
5457,2015,8,15,1,37
5458,2015,8,15,2,31
5459,2015,8,15,3,42
5460,2015,8,15,4,50
5461,2015,8,15,5,47
5462,2015,8,15,6,41
5463,2015,8,15,7,32
5464,2015,8,15,8,20
5465,2015,8,15,9,39
5466,2015,8,15,10,54
5467,2015,8,15,11,26
5468,2015,8,15,12,39
5469,2015,8,15,13,33
5470,2015,8,15,14,50
5471,2015,8,15,15,31
5472,2015,8,15,16,45
5473,2015,8,15,17,46
5474,2015,8,15,18,20
5475,2015,8,15,19,42
5476,2015,8,15,20,50
5477,2015,8,15,21,70
5478,2015,8,15,22,49
5479,2015,8,15,23,60
5480,2015,8,16,0,53
5481,2015,8,16,1,50
5482,2015,8,16,2,40
5483,2015,8,16,3,48
5484,2015,8,16,4,28
5485,2015,8,16,5,25
5486,2015,8,16,6,49
5487,2015,8,16,7,61
5488,2015,8,16,8,40
5489,2015,8,16,9,48
5490,2015,8,16,10,34
5491,2015,8,16,11,50
5492,2015,8,16,12,40
5493,2015,8,16,13,32
5494,2015,8,16,14,34
5495,2015,8,16,15,48
5496,2015,8,16,16,60
5497,2015,8,16,17,41
5498,2015,8,16,18,66
5499,2015,8,16,19,46
5500,2015,8,16,20,76
5501,2015,8,16,21,51
5502,2015,8,16,22,59
5503,2015,8,16,23,59
5504,2015,8,17,0,11
5505,2015,8,17,1,54
5506,2015,8,17,2,36
5507,2015,8,17,3,96
5508,2015,8,17,4,41
5509,2015,8,17,5,64
5510,2015,8,17,6,48
5511,2015,8,17,7,59
5512,2015,8,17,8,45
5513,2015,8,17,9,35
5514,2015,8,17,10,22
5515,2015,8,17,11,42
5516,2015,8,17,12,45
5517,2015,8,17,13,35
5518,2015,8,17,14,51
5519,2015,8,17,15,52
5520,2015,8,17,16,48
5521,2015,8,17,17,54
5522,2015,8,17,18,27
5523,2015,8,17,19,66
5524,2015,8,17,20,58
5525,2015,8,17,21,39
5526,2015,8,17,22,87
5527,2015,8,17,23,51
5528,2015,8,18,0,70
5529,2015,8,18,1,49
5530,2015,8,18,2,69
5531,2015,8,18,3,65
5532,2015,8,18,4,38
5533,2015,8,18,5,59
5534,2015,8,18,6,43
5535,2015,8,18,7,40
5536,2015,8,18,8,32
5537,2015,8,18,9,41
5538,2015,8,18,10,26
5539,2015,8,18,11,35
5540,2015,8,18,12,42
5541,2015,8,18,13,44
5542,2015,8,18,14,49
5543,2015,8,18,15,68
5544,2015,8,18,16,55
5545,2015,8,18,17,54
5546,2015,8,18,18,47
5547,2015,8,18,19,55
5548,2015,8,18,20,84
5549,2015,8,18,21,84
5550,2015,8,18,22,72
5551,2015,8,18,23,76
5552,2015,8,19,0,94
5553,2015,8,19,1,63
5554,2015,8,19,2,67
5555,2015,8,19,3,78
5556,2015,8,19,4,80
5557,2015,8,19,5,100
5558,2015,8,19,6,54
5559,2015,8,19,7,70
5560,2015,8,19,8,68
5561,2015,8,19,9,56
5562,2015,8,19,10,58
5563,2015,8,19,11,55
5564,2015,8,19,12,53
5565,2015,8,19,13,47
5566,2015,8,19,14,58
5567,2015,8,19,15,59
5568,2015,8,19,16,68
5569,2015,8,19,17,59
5570,2015,8,19,18,84
5571,2015,8,19,19,58
5572,2015,8,19,20,70
5573,2015,8,19,21,90
5574,2015,8,19,22,82
5575,2015,8,19,23,88
5576,2015,8,20,0,65
5577,2015,8,20,0,69
5578,2015,8,20,1,72
5579,2015,8,20,2,97
5580,2015,8,20,3,79
5581,2015,8,20,4,49
5582,2015,8,20,5,43
5583,2015,8,20,6,56
5584,2015,8,20,7,69
5585,2015,8,20,8,40
5586,2015,8,20,9,31
5587,2015,8,20,10,51
5588,2015,8,20,11,67
5589,2015,8,20,12,64
5590,2015,8,20,13,40
5591,2015,8,20,14,59
5592,2015,8,20,15,41
5593,2015,8,20,16,56
5594,2015,8,20,17,58
5595,2015,8,20,18,54
5596,2015,8,20,19,68
5597,2015,8,20,20,61
5598,2015,8,20,21,71
5599,2015,8,20,22,52
5600,2015,8,20,23,91
5601,2015,8,21,0,56
5602,2015,8,21,1,38
5603,2015,8,21,2,56
5604,2015,8,21,3,61
5605,2015,8,21,4,48
5606,2015,8,21,5,45
5607,2015,8,21,6,63
5608,2015,8,21,7,74
5609,2015,8,21,8,47
5610,2015,8,21,9,48
5611,2015,8,21,10,48
5612,2015,8,21,11,36
5613,2015,8,21,12,70
5614,2015,8,21,13,50
5615,2015,8,21,14,63
5616,2015,8,21,15,56
5617,2015,8,21,16,50
5618,2015,8,21,17,57
5619,2015,8,21,18,52
5620,2015,8,21,19,78
5621,2015,8,21,20,57
5622,2015,8,21,21,85
5623,2015,8,21,22,90
5624,2015,8,21,23,57
5625,2015,8,22,0,33
5626,2015,8,22,1,40
5627,2015,8,22,2,34
5628,2015,8,22,3,77
5629,2015,8,22,4,38
5630,2015,8,22,5,61
5631,2015,8,22,6,83
5632,2015,8,22,7,61
5633,2015,8,22,8,46
5634,2015,8,22,9,45
5635,2015,8,22,10,57
5636,2015,8,22,11,48
5637,2015,8,22,12,44
5638,2015,8,22,13,41
5639,2015,8,22,14,61
5640,2015,8,22,15,69
5641,2015,8,22,16,60
5642,2015,8,22,17,74
5643,2015,8,22,18,47
5644,2015,8,22,19,55
5645,2015,8,22,20,46
5646,2015,8,22,21,36
5647,2015,8,22,22,53
5648,2015,8,22,23,41
5649,2015,8,23,0,45
5650,2015,8,23,1,32
5651,2015,8,23,2,57
5652,2015,8,23,3,85
5653,2015,8,23,4,49
5654,2015,8,23,5,41
5655,2015,8,23,6,60
5656,2015,8,23,7,49
5657,2015,8,23,8,42
5658,2015,8,23,9,62
5659,2015,8,23,10,45
5660,2015,8,23,11,35
5661,2015,8,23,12,44
5662,2015,8,23,13,49
5663,2015,8,23,14,53
5664,2015,8,23,15,46
5665,2015,8,23,16,60
5666,2015,8,23,17,82
5667,2015,8,23,18,58
5668,2015,8,23,19,52
5669,2015,8,23,20,68
5670,2015,8,23,21,74
5671,2015,8,23,22,55
5672,2015,8,23,23,52
5673,2015,8,24,0,58
5674,2015,8,24,1,43
5675,2015,8,24,2,71
5676,2015,8,24,3,79
5677,2015,8,24,4,68
5678,2015,8,24,5,57
5679,2015,8,24,6,73
5680,2015,8,24,7,58
5681,2015,8,24,8,71
5682,2015,8,24,9,58
5683,2015,8,24,10,47
5684,2015,8,24,11,60
5685,2015,8,24,12,71
5686,2015,8,24,13,69
5687,2015,8,24,14,58
5688,2015,8,24,15,61
5689,2015,8,24,16,79
5690,2015,8,24,17,62
5691,2015,8,24,18,68
5692,2015,8,24,19,79
5693,2015,8,24,20,68
5694,2015,8,24,21,71
5695,2015,8,24,22,100
5696,2015,8,24,23,78
5697,2015,8,25,0,57
5698,2015,8,25,1,82
5699,2015,8,25,2,83
5700,2015,8,25,3,54
5701,2015,8,25,4,95
5702,2015,8,25,5,0
5703,2015,8,25,6,44
5704,2015,8,25,7,50
5705,2015,8,25,8,57
5706,2015,8,25,9,87
5707,2015,8,25,10,58
5708,2015,8,25,11,58
5709,2015,8,25,12,47
5710,2015,8,25,13,65
5711,2015,8,25,14,77
5712,2015,8,25,15,61
5713,2015,8,25,16,70
5714,2015,8,25,17,65
5715,2015,8,25,18,66
5716,2015,8,25,19,67
5717,2015,8,25,20,56
5718,2015,8,25,21,69
5719,2015,8,25,22,68
5720,2015,8,25,23,81
5721,2015,8,26,0,91
5722,2015,8,26,1,31
5723,2015,8,26,2,51
5724,2015,8,26,3,41
5725,2015,8,26,4,60
5726,2015,8,26,5,49
5727,2015,8,26,6,55
5728,2015,8,26,7,40
5729,2015,8,26,8,37
5730,2015,8,26,9,45
5731,2015,8,26,10,45
5732,2015,8,26,11,48
5733,2015,8,26,12,40
5734,2015,8,26,13,65
5735,2015,8,26,14,40
5736,2015,8,26,15,62
5737,2015,8,26,16,53
5738,2015,8,26,17,77
5739,2015,8,26,18,62
5740,2015,8,26,19,53
5741,2015,8,26,20,60
5742,2015,8,26,21,54
5743,2015,8,26,22,86
5744,2015,8,26,23,62
5745,2015,8,27,0,70
5746,2015,8,27,0,77
5747,2015,8,27,1,98
5748,2015,8,27,2,74
5749,2015,8,27,3,82
5750,2015,8,27,4,62
5751,2015,8,27,5,58
5752,2015,8,27,6,61
5753,2015,8,27,7,63
5754,2015,8,27,8,52
5755,2015,8,27,9,51
5756,2015,8,27,10,62
5757,2015,8,27,11,55
5758,2015,8,27,12,62
5759,2015,8,27,13,57
5760,2015,8,27,14,53
5761,2015,8,27,15,58
5762,2015,8,27,16,56
5763,2015,8,27,17,55
5764,2015,8,27,18,66
5765,2015,8,27,19,71
5766,2015,8,27,20,53
5767,2015,8,27,21,67
5768,2015,8,27,22,78
5769,2015,8,27,23,100
5770,2015,8,28,0,62
5771,2015,8,28,1,56
5772,2015,8,28,2,68
5773,2015,8,28,3,58
5774,2015,8,28,4,63
5775,2015,8,28,5,51
5776,2015,8,28,6,35
5777,2015,8,28,7,54
5778,2015,8,28,8,57
5779,2015,8,28,9,76
5780,2015,8,28,10,60
5781,2015,8,28,11,58
5782,2015,8,28,12,53
5783,2015,8,28,13,50
5784,2015,8,28,14,53
5785,2015,8,28,15,35
5786,2015,8,28,16,60
5787,2015,8,28,17,72
5788,2015,8,28,18,52
5789,2015,8,28,19,70
5790,2015,8,28,20,98
5791,2015,8,28,21,52
5792,2015,8,28,22,45
5793,2015,8,28,23,73
5794,2015,8,29,0,55
5795,2015,8,29,1,57
5796,2015,8,29,2,84
5797,2015,8,29,3,55
5798,2015,8,29,4,53
5799,2015,8,29,5,37
5800,2015,8,29,6,56
5801,2015,8,29,7,56
5802,2015,8,29,8,36
5803,2015,8,29,9,68
5804,2015,8,29,10,72
5805,2015,8,29,11,35
5806,2015,8,29,12,66
5807,2015,8,29,13,51
5808,2015,8,29,14,58
5809,2015,8,29,15,49
5810,2015,8,29,16,45
5811,2015,8,29,17,34
5812,2015,8,29,18,65
5813,2015,8,29,19,26
5814,2015,8,29,20,66
5815,2015,8,29,21,55
5816,2015,8,29,22,75
5817,2015,8,29,23,43
5818,2015,8,30,0,42
5819,2015,8,30,1,37
5820,2015,8,30,2,63
5821,2015,8,30,3,68
5822,2015,8,30,4,64
5823,2015,8,30,5,78
5824,2015,8,30,6,62
5825,2015,8,30,7,43
5826,2015,8,30,8,54
5827,2015,8,30,9,33
5828,2015,8,30,10,74
5829,2015,8,30,11,52
5830,2015,8,30,12,71
5831,2015,8,30,13,31
5832,2015,8,30,14,40
5833,2015,8,30,15,55
5834,2015,8,30,16,36
5835,2015,8,30,17,62
5836,2015,8,30,18,48
5837,2015,8,30,19,23
5838,2015,8,30,20,54
5839,2015,8,30,21,68
5840,2015,8,30,22,85
5841,2015,8,30,23,84
5842,2015,8,31,0,58
5843,2015,8,31,1,58
5844,2015,8,31,2,76
5845,2015,8,31,3,38
5846,2015,8,31,4,50
5847,2015,8,31,5,59
5848,2015,8,31,6,50
5849,2015,8,31,7,43
5850,2015,8,31,8,56
5851,2015,8,31,9,65
5852,2015,8,31,10,52
5853,2015,8,31,11,82
5854,2015,8,31,12,35
5855,2015,8,31,13,29
5856,2015,8,31,14,42
5857,2015,8,31,15,42
5858,2015,8,31,16,47
5859,2015,8,31,17,37
5860,2015,8,31,18,84
5861,2015,8,31,19,59
5862,2015,8,31,20,56
5863,2015,8,31,21,48
5864,2015,8,31,22,84
5865,2015,8,31,23,43
5866,2015,9,1,0,51
5867,2015,9,1,1,47
5868,2015,9,1,2,55
5869,2015,9,1,3,78
5870,2015,9,1,4,35
5871,2015,9,1,5,56
5872,2015,9,1,6,80
5873,2015,9,1,7,39
5874,2015,9,1,8,40
5875,2015,9,1,9,52
5876,2015,9,1,10,50
5877,2015,9,1,11,70
5878,2015,9,1,12,41
5879,2015,9,1,13,45
5880,2015,9,1,14,37
5881,2015,9,1,15,51
5882,2015,9,1,16,39
5883,2015,9,1,17,40
5884,2015,9,1,18,43
5885,2015,9,1,19,81
5886,2015,9,1,20,77
5887,2015,9,1,21,74
5888,2015,9,1,22,56
5889,2015,9,1,23,53
5890,2015,9,2,0,58
5891,2015,9,2,1,59
5892,2015,9,2,2,57
5893,2015,9,2,3,50
5894,2015,9,2,4,58
5895,2015,9,2,5,43
5896,2015,9,2,6,70
5897,2015,9,2,7,25
5898,2015,9,2,8,17
5899,2015,9,2,9,67
5900,2015,9,2,10,67
5901,2015,9,2,11,45
5902,2015,9,2,12,61
5903,2015,9,2,13,58
5904,2015,9,2,14,44
5905,2015,9,2,15,65
5906,2015,9,2,16,49
5907,2015,9,2,17,72
5908,2015,9,2,18,59
5909,2015,9,2,19,54
5910,2015,9,2,20,57
5911,2015,9,2,21,70
5912,2015,9,2,22,45
5913,2015,9,2,23,61
5914,2015,9,3,0,46
5915,2015,9,3,0,33
5916,2015,9,3,1,60
5917,2015,9,3,2,28
5918,2015,9,3,3,31
5919,2015,9,3,4,39
5920,2015,9,3,5,42
5921,2015,9,3,6,34
5922,2015,9,3,7,30
5923,2015,9,3,8,46
5924,2015,9,3,9,30
5925,2015,9,3,10,23
5926,2015,9,3,11,19
5927,2015,9,3,12,30
5928,2015,9,3,13,39
5929,2015,9,3,14,45
5930,2015,9,3,15,31
5931,2015,9,3,16,40
5932,2015,9,3,17,38
5933,2015,9,3,18,28
5934,2015,9,3,19,33
5935,2015,9,3,20,37
5936,2015,9,3,21,38
5937,2015,9,3,22,61
5938,2015,9,3,23,44
5939,2015,9,4,0,53
5940,2015,9,4,1,61
5941,2015,9,4,2,54
5942,2015,9,4,3,41
5943,2015,9,4,4,35
5944,2015,9,4,5,41
5945,2015,9,4,6,31
5946,2015,9,4,7,42
5947,2015,9,4,8,49
5948,2015,9,4,9,23
5949,2015,9,4,10,32
5950,2015,9,4,11,27
5951,2015,9,4,12,26
5952,2015,9,4,13,53
5953,2015,9,4,14,34
5954,2015,9,4,15,45
5955,2015,9,4,16,44
5956,2015,9,4,17,41
5957,2015,9,4,18,51
5958,2015,9,4,19,32
5959,2015,9,4,20,52
5960,2015,9,4,21,59
5961,2015,9,4,22,40
5962,2015,9,4,23,42
5963,2015,9,5,0,37
5964,2015,9,5,1,31
5965,2015,9,5,2,44
5966,2015,9,5,3,35
5967,2015,9,5,4,45
5968,2015,9,5,5,30
5969,2015,9,5,6,33
5970,2015,9,5,7,27
5971,2015,9,5,8,52
5972,2015,9,5,9,26
5973,2015,9,5,10,15
5974,2015,9,5,11,17
5975,2015,9,5,12,37
5976,2015,9,5,13,18
5977,2015,9,5,14,37
5978,2015,9,5,15,37
5979,2015,9,5,16,27
5980,2015,9,5,17,19
5981,2015,9,5,18,61
5982,2015,9,5,19,26
5983,2015,9,5,20,55
5984,2015,9,5,21,29
5985,2015,9,5,22,45
5986,2015,9,5,23,49
5987,2015,9,6,0,58
5988,2015,9,6,1,35
5989,2015,9,6,2,34
5990,2015,9,6,3,100
5991,2015,9,6,4,33
5992,2015,9,6,5,40
5993,2015,9,6,6,31
5994,2015,9,6,7,30
5995,2015,9,6,8,15
5996,2015,9,6,9,30
5997,2015,9,6,10,28
5998,2015,9,6,11,49
5999,2015,9,6,12,37
6000,2015,9,6,13,33
6001,2015,9,6,14,21
6002,2015,9,6,15,35
6003,2015,9,6,16,28
6004,2015,9,6,17,38
6005,2015,9,6,18,39
6006,2015,9,6,19,36
6007,2015,9,6,20,50
6008,2015,9,6,21,44
6009,2015,9,6,22,40
6010,2015,9,6,23,47
6011,2015,9,7,0,42
6012,2015,9,7,1,40
6013,2015,9,7,2,57
6014,2015,9,7,3,26
6015,2015,9,7,4,58
6016,2015,9,7,5,31
6017,2015,9,7,6,32
6018,2015,9,7,7,28
6019,2015,9,7,8,50
6020,2015,9,7,9,22
6021,2015,9,7,10,22
6022,2015,9,7,11,37
6023,2015,9,7,12,23
6024,2015,9,7,13,31
6025,2015,9,7,14,40
6026,2015,9,7,15,40
6027,2015,9,7,16,39
6028,2015,9,7,17,30
6029,2015,9,7,18,43
6030,2015,9,7,19,37
6031,2015,9,7,20,36
6032,2015,9,7,21,34
6033,2015,9,7,22,66
6034,2015,9,7,23,34
6035,2015,9,8,0,45
6036,2015,9,8,1,23
6037,2015,9,8,2,51
6038,2015,9,8,3,55
6039,2015,9,8,4,32
6040,2015,9,8,5,48
6041,2015,9,8,6,34
6042,2015,9,8,7,34
6043,2015,9,8,8,29
6044,2015,9,8,9,39
6045,2015,9,8,10,40
6046,2015,9,8,11,33
6047,2015,9,8,12,38
6048,2015,9,8,13,39
6049,2015,9,8,14,26
6050,2015,9,8,15,31
6051,2015,9,8,16,38
6052,2015,9,8,17,49
6053,2015,9,8,18,43
6054,2015,9,8,19,36
6055,2015,9,8,20,45
6056,2015,9,8,21,55
6057,2015,9,8,22,33
6058,2015,9,8,23,63
6059,2015,9,9,0,41
6060,2015,9,9,1,24
6061,2015,9,9,2,37
6062,2015,9,9,3,42
6063,2015,9,9,4,65
6064,2015,9,9,5,45
6065,2015,9,9,6,29
6066,2015,9,9,7,44
6067,2015,9,9,8,40
6068,2015,9,9,9,41
6069,2015,9,9,10,43
6070,2015,9,9,11,33
6071,2015,9,9,12,39
6072,2015,9,9,13,20
6073,2015,9,9,14,55
6074,2015,9,9,15,37
6075,2015,9,9,16,51
6076,2015,9,9,17,30
6077,2015,9,9,18,52
6078,2015,9,9,19,41
6079,2015,9,9,20,47
6080,2015,9,9,21,43
6081,2015,9,9,22,39
6082,2015,9,9,23,57
6083,2015,9,10,0,22
6084,2015,9,10,0,29
6085,2015,9,10,1,30
6086,2015,9,10,2,55
6087,2015,9,10,3,55
6088,2015,9,10,4,65
6089,2015,9,10,5,56
6090,2015,9,10,6,51
6091,2015,9,10,7,45
6092,2015,9,10,8,39
6093,2015,9,10,9,43
6094,2015,9,10,10,41
6095,2015,9,10,11,65
6096,2015,9,10,12,55
6097,2015,9,10,13,44
6098,2015,9,10,14,52
6099,2015,9,10,15,50
6100,2015,9,10,16,44
6101,2015,9,10,17,47
6102,2015,9,10,18,47
6103,2015,9,10,19,44
6104,2015,9,10,20,54
6105,2015,9,10,21,40
6106,2015,9,10,22,47
6107,2015,9,10,23,42
6108,2015,9,11,0,45
6109,2015,9,11,1,32
6110,2015,9,11,2,53
6111,2015,9,11,3,47
6112,2015,9,11,4,46
6113,2015,9,11,5,75
6114,2015,9,11,6,49
6115,2015,9,11,7,41
6116,2015,9,11,8,30
6117,2015,9,11,9,21
6118,2015,9,11,10,47
6119,2015,9,11,11,14
6120,2015,9,11,12,14
6121,2015,9,11,13,37
6122,2015,9,11,14,42
6123,2015,9,11,15,41
6124,2015,9,11,16,49
6125,2015,9,11,17,67
6126,2015,9,11,18,51
6127,2015,9,11,19,50
6128,2015,9,11,20,43
6129,2015,9,11,21,44
6130,2015,9,11,22,47
6131,2015,9,11,23,61
6132,2015,9,12,0,60
6133,2015,9,12,1,47
6134,2015,9,12,2,49
6135,2015,9,12,3,71
6136,2015,9,12,4,81
6137,2015,9,12,5,52
6138,2015,9,12,6,32
6139,2015,9,12,7,34
6140,2015,9,12,8,47
6141,2015,9,12,9,36
6142,2015,9,12,10,61
6143,2015,9,12,11,60
6144,2015,9,12,12,41
6145,2015,9,12,13,55
6146,2015,9,12,14,42
6147,2015,9,12,15,43
6148,2015,9,12,16,46
6149,2015,9,12,17,56
6150,2015,9,12,18,56
6151,2015,9,12,19,37
6152,2015,9,12,20,54
6153,2015,9,12,21,48
6154,2015,9,12,22,45
6155,2015,9,12,23,68
6156,2015,9,13,0,83
6157,2015,9,13,1,44
6158,2015,9,13,2,74
6159,2015,9,13,3,53
6160,2015,9,13,4,78
6161,2015,9,13,5,54
6162,2015,9,13,6,26
6163,2015,9,13,7,38
6164,2015,9,13,8,46
6165,2015,9,13,9,73
6166,2015,9,13,10,46
6167,2015,9,13,11,52
6168,2015,9,13,12,23
6169,2015,9,13,13,42
6170,2015,9,13,14,59
6171,2015,9,13,15,57
6172,2015,9,13,16,67
6173,2015,9,13,17,41
6174,2015,9,13,18,65
6175,2015,9,13,19,63
6176,2015,9,13,20,39
6177,2015,9,13,21,41
6178,2015,9,13,22,58
6179,2015,9,13,23,48
6180,2015,9,14,0,62
6181,2015,9,14,1,88
6182,2015,9,14,2,78
6183,2015,9,14,3,100
6184,2015,9,14,4,76
6185,2015,9,14,5,77
6186,2015,9,14,6,45
6187,2015,9,14,7,68
6188,2015,9,14,8,53
6189,2015,9,14,9,36
6190,2015,9,14,10,37
6191,2015,9,14,11,51
6192,2015,9,14,12,58
6193,2015,9,14,13,50
6194,2015,9,14,14,50
6195,2015,9,14,15,36
6196,2015,9,14,16,42
6197,2015,9,14,17,61
6198,2015,9,14,18,45
6199,2015,9,14,19,62
6200,2015,9,14,20,75
6201,2015,9,14,21,40
6202,2015,9,14,22,52
6203,2015,9,14,23,79
6204,2015,9,15,0,75
6205,2015,9,15,1,53
6206,2015,9,15,2,55
6207,2015,9,15,3,94
6208,2015,9,15,4,72
6209,2015,9,15,5,49
6210,2015,9,15,6,34
6211,2015,9,15,7,51
6212,2015,9,15,8,40
6213,2015,9,15,9,25
6214,2015,9,15,10,33
6215,2015,9,15,11,42
6216,2015,9,15,12,36
6217,2015,9,15,13,45
6218,2015,9,15,14,37
6219,2015,9,15,15,39
6220,2015,9,15,16,33
6221,2015,9,15,17,48
6222,2015,9,15,18,68
6223,2015,9,15,19,44
6224,2015,9,15,20,58
6225,2015,9,15,21,74
6226,2015,9,15,22,60
6227,2015,9,15,23,70
6228,2015,9,16,0,63
6229,2015,9,16,1,56
6230,2015,9,16,2,48
6231,2015,9,16,3,70
6232,2015,9,16,4,89
6233,2015,9,16,5,58
6234,2015,9,16,6,66
6235,2015,9,16,7,57
6236,2015,9,16,8,57
6237,2015,9,16,9,46
6238,2015,9,16,10,29
6239,2015,9,16,11,38
6240,2015,9,16,12,49
6241,2015,9,16,13,32
6242,2015,9,16,14,48
6243,2015,9,16,15,59
6244,2015,9,16,16,40
6245,2015,9,16,17,46
6246,2015,9,16,18,59
6247,2015,9,16,19,66
6248,2015,9,16,20,52
6249,2015,9,16,21,63
6250,2015,9,16,22,81
6251,2015,9,16,23,50
6252,2015,9,17,0,55
6253,2015,9,17,0,59
6254,2015,9,17,1,80
6255,2015,9,17,2,73
6256,2015,9,17,3,29
6257,2015,9,17,4,46
6258,2015,9,17,5,100
6259,2015,9,17,6,72
6260,2015,9,17,7,47
6261,2015,9,17,8,48
6262,2015,9,17,9,53
6263,2015,9,17,10,36
6264,2015,9,17,11,45
6265,2015,9,17,12,45
6266,2015,9,17,13,61
6267,2015,9,17,14,39
6268,2015,9,17,15,62
6269,2015,9,17,16,47
6270,2015,9,17,17,71
6271,2015,9,17,18,54
6272,2015,9,17,19,61
6273,2015,9,17,20,53
6274,2015,9,17,21,61
6275,2015,9,17,22,84
6276,2015,9,17,23,63
6277,2015,9,18,0,58
6278,2015,9,18,1,48
6279,2015,9,18,2,69
6280,2015,9,18,3,57
6281,2015,9,18,4,73
6282,2015,9,18,5,32
6283,2015,9,18,6,21
6284,2015,9,18,7,56
6285,2015,9,18,8,48
6286,2015,9,18,9,84
6287,2015,9,18,10,58
6288,2015,9,18,11,76
6289,2015,9,18,12,50
6290,2015,9,18,13,59
6291,2015,9,18,14,58
6292,2015,9,18,15,79
6293,2015,9,18,16,58
6294,2015,9,18,17,60
6295,2015,9,18,18,61
6296,2015,9,18,19,66
6297,2015,9,18,20,60
6298,2015,9,18,21,72
6299,2015,9,18,22,67
6300,2015,9,18,23,78
6301,2015,9,19,0,34
6302,2015,9,19,1,63
6303,2015,9,19,2,43
6304,2015,9,19,3,93
6305,2015,9,19,4,47
6306,2015,9,19,5,58
6307,2015,9,19,6,73
6308,2015,9,19,7,54
6309,2015,9,19,8,37
6310,2015,9,19,9,33
6311,2015,9,19,10,46
6312,2015,9,19,11,21
6313,2015,9,19,12,44
6314,2015,9,19,13,22
6315,2015,9,19,14,64
6316,2015,9,19,15,48
6317,2015,9,19,16,47
6318,2015,9,19,17,39
6319,2015,9,19,18,40
6320,2015,9,19,19,41
6321,2015,9,19,20,50
6322,2015,9,19,21,80
6323,2015,9,19,22,44
6324,2015,9,19,23,75
6325,2015,9,20,0,27
6326,2015,9,20,1,84
6327,2015,9,20,2,50
6328,2015,9,20,3,68
6329,2015,9,20,4,71
6330,2015,9,20,5,27
6331,2015,9,20,6,64
6332,2015,9,20,7,48
6333,2015,9,20,8,50
6334,2015,9,20,9,59
6335,2015,9,20,10,53
6336,2015,9,20,11,35
6337,2015,9,20,12,45
6338,2015,9,20,13,30
6339,2015,9,20,14,62
6340,2015,9,20,15,67
6341,2015,9,20,16,54
6342,2015,9,20,17,42
6343,2015,9,20,18,25
6344,2015,9,20,19,63
6345,2015,9,20,20,58
6346,2015,9,20,21,63
6347,2015,9,20,22,66
6348,2015,9,20,23,73
6349,2015,9,21,0,61
6350,2015,9,21,1,59
6351,2015,9,21,2,44
6352,2015,9,21,3,74
6353,2015,9,21,4,34
6354,2015,9,21,5,74
